,date,Adams,Allen,Ashland,Ashtabula,Athens,Auglaize,Belmont,Brown,Butler,Carroll,Champaign,Clark,Clermont,Clinton,Columbiana,Coshocton,Crawford,Cuyahoga,Darke,Defiance,Delaware,Erie,Fairfield,Fayette,Franklin,Fulton,Gallia,Geauga,Greene,Guernsey,Hamilton,Hancock,Hardin,Harrison,Henry,Highland,Hocking,Holmes,Huron,Jackson,Jefferson,Knox,Lake,Lawrence,Licking,Logan,Lorain,Lucas,Madison,Mahoning,Marion,Medina,Meigs,Mercer,Miami,Monroe,Montgomery,Morgan,Morrow,Muskingum,Noble,Ottawa,Paulding,Perry,Pickaway,Pike,Portage,Preble,Putnum,Richland,Ross,Sandusky,Scioto,Seneca,Shelby,Stark,Summit,Trumbull,Tuscarawas,Union,Van Wert,Vinton,Warren,Washington,Wayne,Williams,Wood,Wyandot
187,2/2/2020,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,27.0,1.0,1.0,6.0,37.0,0.0,1.0,0.0,1.0,57,2.0,2.0,13.0,0.0,20.0,0.0,55.0,1.0,2.0,4.0,17.0,2.0,37.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,1.0,7.0,2.0,16.0,15.0,3.0,6.0,1.0,7.0,0.0,5.0,13.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,12.0,6.0,4.0,1.0,2.0,2.0,31.0,31.0,18.0,1.0,4.0,0.0,0.0,22.0,0.0,3.0,3.0,8.0,1.0
188,8/8/2019,2.0,5.0,2.0,3.0,6.0,4.0,1.0,3.0,51.0,1.0,0.0,23.0,80.0,6.0,6.0,1.0,5.0,483,3.0,3.0,29.0,16.0,33.0,1.0,148.0,5.0,3.0,3.0,25.0,7.0,79.0,11.0,3.0,0.0,2.0,9.0,3.0,4.0,7.0,0.0,5.0,1.0,22.0,6.0,7.0,1.0,14.0,51.0,5.0,20.0,11.0,16.0,1.0,3.0,12.0,1.0,41.0,7.0,4.0,3.0,0.0,3.0,2.0,5.0,9.0,1.0,25.0,1.0,2.0,13.0,7.0,12.0,6.0,4.0,1.0,63.0,45.0,29.0,12.0,11.0,0.0,0.0,23.0,1.0,15.0,2.0,14.0,0.0
189,10/29/2019,1.0,2.0,1.0,3.0,8.0,4.0,2.0,0.0,42.0,2.0,1.0,9.0,48.0,1.0,9.0,0.0,3.0,196,14.0,4.0,31.0,2.0,31.0,1.0,40.0,1.0,0.0,7.0,12.0,4.0,64.0,3.0,2.0,0.0,1.0,8.0,2.0,3.0,6.0,4.0,4.0,2.0,12.0,3.0,13.0,0.0,20.0,49.0,2.0,26.0,6.0,13.0,0.0,11.0,9.0,1.0,46.0,0.0,2.0,6.0,0.0,3.0,3.0,1.0,10.0,2.0,10.0,4.0,3.0,28.0,2.0,2.0,5.0,5.0,1.0,46.0,49.0,35.0,3.0,6.0,0.0,1.0,41.0,0.0,10.0,3.0,17.0,0.0
190,9/27/2020,3.0,20.0,9.0,17.0,10.0,11.0,12.0,6.0,164.0,5.0,9.0,26.0,99.0,16.0,21.0,10.0,12.0,554,13.0,11.0,59.0,28.0,63.0,10.0,264.0,4.0,5.0,38.0,55.0,4.0,164.0,19.0,5.0,0.0,7.0,17.0,5.0,4.0,23.0,13.0,9.0,12.0,67.0,8.0,44.0,13.0,98.0,88.0,16.0,48.0,13.0,75.0,1.0,12.0,27.0,0.0,119.0,2.0,9.0,17.0,2.0,7.0,3.0,6.0,28.0,4.0,52.0,11.0,6.0,58.0,19.0,9.0,12.0,9.0,9.0,183.0,144.0,87.0,18.0,28.0,6.0,3.0,77.0,7.0,49.0,10.0,86.0,3.0
191,5/31/2019,3.0,33.0,1.0,19.0,3.0,2.0,1.0,3.0,50.0,0.0,4.0,14.0,30.0,2.0,6.0,3.0,7.0,77,7.0,2.0,22.0,8.0,14.0,2.0,93.0,10.0,10.0,3.0,16.0,0.0,51.0,10.0,3.0,1.0,3.0,8.0,1.0,1.0,13.0,2.0,7.0,3.0,5.0,1.0,21.0,39.0,60.0,20.0,8.0,8.0,3.0,67.0,0.0,7.0,8.0,0.0,44.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,10.0,0.0,16.0,3.0,2.0,6.0,7.0,4.0,5.0,7.0,31.0,35.0,48.0,25.0,9.0,7.0,1.0,1.0,37.0,12.0,10.0,0.0,13.0,0.0
192,4/29/2020,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,21.0,0.0,0.0,4.0,13.0,4.0,1.0,3.0,2.0,93,1.0,0.0,47.0,0.0,18.0,0.0,72.0,0.0,0.0,9.0,5.0,1.0,18.0,58.0,1.0,36.0,2.0,1.0,0.0,2.0,5.0,1.0,23.0,3.0,19.0,2.0,7.0,2.0,27.0,15.0,1.0,3.0,4.0,11.0,0.0,1.0,6.0,0.0,19.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,4.0,1.0,1.0,2.0,0.0,20.0,26.0,13.0,4.0,3.0,0.0,1.0,14.0,0.0,6.0,1.0,4.0,1.0
193,3/28/2019,5.0,6.0,9.0,3.0,5.0,7.0,4.0,7.0,144.0,0.0,9.0,19.0,46.0,4.0,8.0,0.0,18.0,490,0.0,5.0,40.0,3.0,79.0,4.0,194.0,3.0,0.0,9.0,37.0,1.0,63.0,4.0,2.0,0.0,2.0,3.0,6.0,2.0,44.0,5.0,9.0,0.0,6.0,2.0,32.0,2.0,10.0,37.0,5.0,26.0,3.0,9.0,0.0,5.0,20.0,0.0,66.0,0.0,9.0,9.0,0.0,4.0,3.0,2.0,7.0,0.0,26.0,10.0,3.0,11.0,5.0,16.0,5.0,6.0,3.0,276.0,73.0,74.0,7.0,10.0,11.0,3.0,44.0,5.0,17.0,1.0,28.0,11.0
194,12/13/2018,1.0,26.0,2.0,10.0,1.0,3.0,5.0,9.0,28.0,0.0,4.0,8.0,21.0,2.0,5.0,1.0,8.0,143,1.0,2.0,17.0,4.0,10.0,0.0,48.0,4.0,0.0,2.0,13.0,1.0,32.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,8.0,2.0,3.0,4.0,28.0,1.0,91.0,1.0,17.0,19.0,5.0,13.0,4.0,7.0,1.0,10.0,7.0,1.0,26.0,1.0,10.0,2.0,0.0,1.0,1.0,26.0,7.0,2.0,13.0,10.0,4.0,14.0,3.0,3.0,4.0,7.0,2.0,32.0,30.0,77.0,5.0,3.0,0.0,6.0,17.0,4.0,11.0,2.0,13.0,1.0
195,12/25/2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
196,5/26/2018,1.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,12.0,0.0,1.0,2.0,22.0,2.0,8.0,0.0,1.0,17,1.0,5.0,9.0,1.0,11.0,0.0,25.0,2.0,0.0,2.0,11.0,1.0,19.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,6.0,0.0,5.0,5.0,4.0,6.0,1.0,7.0,0.0,3.0,5.0,0.0,23.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,28.0,19.0,2.0,4.0,0.0,0.0,8.0,0.0,5.0,1.0,3.0,0.0
197,8/1/2017,5.0,3.0,0.0,1.0,5.0,4.0,4.0,4.0,23.0,0.0,2.0,7.0,22.0,4.0,2.0,1.0,0.0,203,6.0,3.0,36.0,11.0,35.0,2.0,172.0,1.0,6.0,16.0,20.0,7.0,33.0,11.0,2.0,3.0,3.0,4.0,1.0,2.0,5.0,0.0,4.0,2.0,20.0,11.0,13.0,10.0,13.0,14.0,7.0,6.0,7.0,9.0,0.0,0.0,4.0,2.0,35.0,2.0,6.0,4.0,1.0,3.0,3.0,2.0,6.0,2.0,8.0,0.0,3.0,16.0,5.0,11.0,4.0,1.0,0.0,42.0,24.0,19.0,0.0,2.0,2.0,0.0,15.0,0.0,11.0,4.0,33.0,1.0
198,2/10/2018,0.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,6.0,22.0,4.0,3.0,0.0,1.0,11,1.0,0.0,8.0,2.0,17.0,1.0,25.0,4.0,0.0,2.0,12.0,1.0,34.0,10.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,7.0,3.0,5.0,11.0,2.0,5.0,3.0,5.0,0.0,2.0,4.0,1.0,19.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,9.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,26.0,14.0,13.0,3.0,4.0,0.0,0.0,10.0,0.0,6.0,2.0,5.0,1.0
199,10/27/2017,0.0,1.0,0.0,1.0,5.0,4.0,3.0,2.0,52.0,0.0,7.0,8.0,33.0,3.0,4.0,1.0,1.0,119,0.0,5.0,16.0,2.0,13.0,2.0,156.0,4.0,0.0,3.0,18.0,1.0,86.0,9.0,4.0,0.0,6.0,2.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,9.0,14.0,0.0,9.0,1.0,28.0,0.0,7.0,2.0,0.0,42.0,0.0,1.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,9.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,31.0,24.0,13.0,2.0,6.0,0.0,0.0,26.0,1.0,8.0,2.0,1.0,0.0
200,4/7/2017,0.0,2.0,2.0,10.0,3.0,4.0,5.0,1.0,33.0,2.0,1.0,7.0,19.0,6.0,2.0,1.0,1.0,44,1.0,4.0,12.0,2.0,7.0,0.0,13.0,6.0,0.0,7.0,5.0,0.0,51.0,9.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,7.0,3.0,4.0,1.0,8.0,2.0,16.0,17.0,1.0,10.0,2.0,9.0,0.0,3.0,1.0,0.0,42.0,0.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,8.0,2.0,0.0,2.0,1.0,33.0,16.0,15.0,5.0,3.0,0.0,0.0,20.0,11.0,6.0,2.0,5.0,0.0
201,9/28/2017,4.0,0.0,0.0,1.0,3.0,25.0,1.0,4.0,55.0,1.0,8.0,15.0,40.0,1.0,5.0,2.0,9.0,165,2.0,10.0,18.0,2.0,29.0,2.0,74.0,7.0,2.0,2.0,16.0,1.0,121.0,5.0,1.0,3.0,22.0,1.0,1.0,1.0,10.0,5.0,8.0,4.0,10.0,3.0,7.0,4.0,20.0,41.0,8.0,29.0,4.0,9.0,2.0,6.0,12.0,0.0,42.0,1.0,9.0,1.0,0.0,1.0,0.0,6.0,4.0,8.0,30.0,10.0,2.0,21.0,4.0,5.0,5.0,4.0,0.0,41.0,49.0,22.0,10.0,5.0,11.0,3.0,29.0,6.0,17.0,2.0,12.0,2.0
202,4/12/2017,3.0,1.0,3.0,0.0,5.0,1.0,0.0,3.0,32.0,2.0,2.0,8.0,14.0,0.0,8.0,2.0,0.0,78,0.0,1.0,23.0,3.0,10.0,0.0,18.0,1.0,1.0,3.0,14.0,0.0,28.0,6.0,4.0,0.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,22.0,1.0,2.0,4.0,14.0,19.0,3.0,4.0,0.0,5.0,0.0,4.0,3.0,1.0,28.0,0.0,2.0,5.0,0.0,0.0,2.0,3.0,2.0,1.0,6.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,2.0,23.0,37.0,14.0,6.0,2.0,0.0,0.0,21.0,0.0,4.0,15.0,4.0,2.0
203,2/17/2019,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,8.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,3.0,29,0.0,2.0,5.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,3.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
204,8/27/2018,6.0,7.0,8.0,5.0,6.0,7.0,4.0,5.0,116.0,6.0,7.0,13.0,32.0,3.0,7.0,6.0,23.0,182,5.0,4.0,77.0,11.0,68.0,3.0,250.0,3.0,9.0,5.0,15.0,15.0,180.0,17.0,3.0,6.0,4.0,0.0,2.0,3.0,17.0,0.0,5.0,28.0,24.0,5.0,28.0,13.0,116.0,51.0,7.0,23.0,11.0,16.0,3.0,8.0,19.0,4.0,47.0,2.0,11.0,29.0,0.0,6.0,2.0,1.0,6.0,3.0,15.0,3.0,3.0,30.0,19.0,3.0,7.0,2.0,12.0,73.0,193.0,33.0,11.0,15.0,3.0,1.0,38.0,0.0,22.0,2.0,65.0,7.0
205,9/19/2018,6.0,19.0,3.0,4.0,65.0,6.0,7.0,9.0,95.0,2.0,8.0,22.0,43.0,8.0,9.0,1.0,5.0,508,7.0,5.0,41.0,25.0,41.0,3.0,282.0,8.0,0.0,17.0,55.0,14.0,197.0,13.0,1.0,0.0,5.0,4.0,1.0,4.0,14.0,3.0,4.0,7.0,30.0,6.0,33.0,11.0,30.0,58.0,6.0,27.0,10.0,36.0,2.0,9.0,14.0,0.0,141.0,4.0,7.0,7.0,1.0,7.0,2.0,2.0,14.0,3.0,32.0,2.0,3.0,11.0,1.0,19.0,4.0,3.0,7.0,65.0,92.0,42.0,15.0,13.0,16.0,0.0,73.0,6.0,31.0,6.0,59.0,2.0
206,3/29/2018,2.0,7.0,0.0,2.0,3.0,6.0,19.0,2.0,54.0,3.0,1.0,19.0,19.0,4.0,15.0,3.0,7.0,314,5.0,3.0,34.0,28.0,36.0,3.0,130.0,8.0,11.0,17.0,18.0,0.0,72.0,8.0,4.0,1.0,5.0,2.0,2.0,2.0,11.0,2.0,4.0,1.0,23.0,4.0,32.0,4.0,30.0,21.0,12.0,39.0,7.0,11.0,4.0,9.0,5.0,5.0,66.0,1.0,5.0,9.0,1.0,7.0,1.0,4.0,3.0,8.0,18.0,0.0,11.0,5.0,9.0,7.0,16.0,5.0,11.0,29.0,118.0,26.0,6.0,1.0,6.0,1.0,38.0,12.0,14.0,2.0,17.0,11.0
207,6/13/2020,0.0,3.0,3.0,3.0,0.0,6.0,5.0,2.0,24.0,1.0,3.0,7.0,30.0,4.0,3.0,2.0,2.0,77,1.0,2.0,34.0,2.0,25.0,1.0,62.0,6.0,0.0,1.0,28.0,0.0,43.0,19.0,3.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,3.0,1.0,8.0,1.0,11.0,1.0,13.0,19.0,5.0,10.0,9.0,10.0,1.0,2.0,7.0,0.0,44.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,13.0,4.0,3.0,16.0,1.0,3.0,1.0,2.0,1.0,52.0,26.0,26.0,7.0,4.0,1.0,0.0,30.0,3.0,7.0,1.0,13.0,1.0
208,3/18/2020,0.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,71.0,0.0,1.0,10.0,35.0,8.0,3.0,3.0,1.0,298,1.0,3.0,18.0,1.0,11.0,1.0,103.0,2.0,0.0,10.0,21.0,1.0,105.0,5.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,6.0,3.0,1.0,18.0,0.0,10.0,1.0,34.0,18.0,0.0,19.0,3.0,36.0,1.0,7.0,17.0,1.0,28.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,6.0,2.0,22.0,2.0,1.0,5.0,0.0,0.0,64.0,40.0,26.0,12.0,6.0,1.0,0.0,22.0,0.0,19.0,2.0,14.0,2.0
209,12/18/2019,4.0,2.0,1.0,19.0,5.0,4.0,6.0,3.0,114.0,10.0,1.0,13.0,18.0,5.0,5.0,1.0,7.0,218,2.0,0.0,24.0,1.0,22.0,3.0,139.0,3.0,12.0,3.0,20.0,3.0,61.0,10.0,2.0,0.0,2.0,2.0,1.0,3.0,7.0,1.0,4.0,1.0,18.0,4.0,10.0,3.0,14.0,46.0,6.0,19.0,4.0,21.0,6.0,4.0,11.0,0.0,39.0,0.0,3.0,6.0,3.0,6.0,2.0,5.0,8.0,7.0,14.0,2.0,0.0,24.0,4.0,2.0,3.0,4.0,1.0,58.0,24.0,23.0,6.0,3.0,2.0,1.0,24.0,3.0,14.0,2.0,12.0,2.0
210,9/22/2019,1.0,6.0,11.0,7.0,6.0,8.0,3.0,5.0,66.0,5.0,8.0,16.0,45.0,6.0,10.0,4.0,5.0,185,4.0,6.0,23.0,9.0,30.0,6.0,132.0,4.0,2.0,17.0,28.0,6.0,79.0,14.0,4.0,0.0,5.0,6.0,5.0,3.0,7.0,10.0,8.0,8.0,31.0,8.0,30.0,6.0,23.0,38.0,3.0,15.0,8.0,21.0,2.0,6.0,17.0,1.0,46.0,0.0,6.0,11.0,3.0,3.0,0.0,4.0,9.0,1.0,23.0,5.0,7.0,24.0,9.0,6.0,5.0,7.0,8.0,57.0,62.0,41.0,7.0,7.0,2.0,1.0,29.0,7.0,20.0,8.0,20.0,2.0
211,9/30/2019,10.0,30.0,4.0,3.0,33.0,5.0,2.0,8.0,119.0,7.0,4.0,35.0,73.0,9.0,28.0,4.0,19.0,649,6.0,9.0,84.0,19.0,60.0,7.0,248.0,28.0,12.0,28.0,34.0,2.0,178.0,14.0,2.0,6.0,5.0,4.0,5.0,5.0,21.0,7.0,8.0,50.0,110.0,23.0,19.0,3.0,83.0,59.0,6.0,31.0,5.0,38.0,3.0,14.0,15.0,0.0,118.0,6.0,10.0,28.0,0.0,21.0,5.0,13.0,8.0,12.0,30.0,7.0,8.0,52.0,9.0,2.0,9.0,6.0,14.0,106.0,179.0,41.0,21.0,14.0,0.0,6.0,61.0,23.0,30.0,12.0,50.0,4.0
212,7/3/2019,0.0,17.0,1.0,1.0,6.0,3.0,22.0,0.0,88.0,0.0,2.0,6.0,28.0,6.0,9.0,0.0,1.0,135,2.0,4.0,41.0,6.0,27.0,5.0,117.0,4.0,3.0,3.0,18.0,10.0,104.0,11.0,4.0,0.0,1.0,7.0,3.0,2.0,10.0,4.0,3.0,1.0,16.0,2.0,9.0,2.0,25.0,28.0,5.0,32.0,3.0,6.0,1.0,6.0,9.0,0.0,41.0,0.0,8.0,3.0,2.0,1.0,3.0,2.0,9.0,1.0,10.0,1.0,1.0,28.0,3.0,3.0,4.0,4.0,8.0,44.0,32.0,21.0,12.0,15.0,1.0,2.0,51.0,3.0,13.0,1.0,28.0,1.0
213,6/5/2020,2.0,5.0,2.0,8.0,10.0,6.0,7.0,3.0,121.0,15.0,5.0,13.0,75.0,4.0,29.0,1.0,7.0,179,4.0,8.0,42.0,24.0,29.0,3.0,208.0,10.0,0.0,9.0,33.0,0.0,112.0,24.0,6.0,1.0,3.0,5.0,4.0,3.0,9.0,2.0,9.0,7.0,31.0,0.0,69.0,6.0,42.0,37.0,5.0,23.0,7.0,23.0,5.0,5.0,20.0,2.0,85.0,1.0,6.0,3.0,1.0,5.0,3.0,1.0,8.0,2.0,21.0,7.0,3.0,23.0,5.0,3.0,11.0,6.0,2.0,83.0,54.0,39.0,9.0,9.0,2.0,0.0,52.0,45.0,24.0,2.0,38.0,2.0
214,9/2/2020,12.0,57.0,20.0,32.0,34.0,26.0,19.0,21.0,284.0,13.0,15.0,61.0,168.0,14.0,53.0,7.0,11.0,876,22.0,12.0,176.0,40.0,143.0,12.0,610.0,20.0,14.0,45.0,82.0,12.0,316.0,53.0,12.0,3.0,14.0,13.0,9.0,16.0,36.0,10.0,30.0,24.0,102.0,20.0,110.0,10.0,147.0,130.0,21.0,106.0,23.0,141.0,8.0,33.0,52.0,3.0,242.0,4.0,16.0,32.0,2.0,26.0,7.0,23.0,25.0,15.0,78.0,5.0,13.0,84.0,29.0,22.0,29.0,17.0,12.0,281.0,286.0,166.0,36.0,29.0,3.0,5.0,131.0,24.0,96.0,4.0,112.0,4.0
215,9/28/2020,20.0,65.0,24.0,26.0,59.0,26.0,37.0,41.0,903.0,27.0,29.0,98.0,296.0,35.0,30.0,39.0,81.0,2719,41.0,20.0,247.0,83.0,338.0,50.0,1226.0,29.0,33.0,115.0,146.0,35.0,619.0,78.0,28.0,6.0,35.0,23.0,28.0,49.0,110.0,21.0,45.0,74.0,224.0,41.0,151.0,25.0,348.0,333.0,36.0,153.0,31.0,205.0,23.0,41.0,112.0,6.0,505.0,15.0,54.0,109.0,30.0,47.0,19.0,15.0,61.0,18.0,140.0,18.0,21.0,175.0,42.0,33.0,39.0,58.0,12.0,489.0,587.0,214.0,57.0,80.0,15.0,11.0,226.0,58.0,101.0,23.0,195.0,19.0
216,5/30/2019,1.0,18.0,4.0,28.0,2.0,3.0,17.0,5.0,30.0,2.0,6.0,10.0,28.0,7.0,8.0,1.0,15.0,246,3.0,2.0,35.0,11.0,17.0,2.0,94.0,7.0,6.0,9.0,14.0,1.0,68.0,9.0,3.0,4.0,2.0,4.0,2.0,3.0,15.0,5.0,2.0,1.0,7.0,4.0,44.0,32.0,23.0,49.0,10.0,25.0,2.0,18.0,17.0,8.0,8.0,1.0,38.0,0.0,7.0,31.0,0.0,5.0,0.0,3.0,3.0,6.0,11.0,13.0,3.0,24.0,5.0,16.0,5.0,2.0,0.0,38.0,44.0,27.0,7.0,5.0,0.0,1.0,30.0,7.0,18.0,2.0,29.0,1.0
217,10/30/2019,0.0,3.0,1.0,2.0,7.0,5.0,4.0,2.0,85.0,2.0,3.0,12.0,32.0,3.0,5.0,1.0,8.0,139,3.0,3.0,40.0,4.0,20.0,1.0,41.0,5.0,0.0,5.0,22.0,0.0,47.0,4.0,5.0,3.0,2.0,4.0,1.0,4.0,10.0,2.0,2.0,2.0,14.0,6.0,8.0,3.0,36.0,32.0,3.0,19.0,4.0,10.0,1.0,5.0,9.0,0.0,53.0,0.0,2.0,3.0,2.0,9.0,3.0,3.0,6.0,0.0,19.0,2.0,3.0,24.0,11.0,0.0,3.0,4.0,6.0,68.0,38.0,19.0,5.0,9.0,1.0,0.0,18.0,1.0,8.0,1.0,19.0,0.0
218,4/28/2020,19.0,52.0,25.0,29.0,34.0,31.0,13.0,30.0,45.0,13.0,29.0,74.0,191.0,27.0,56.0,26.0,5.0,3376,22.0,34.0,16.0,65.0,87.0,14.0,703.0,24.0,46.0,100.0,185.0,29.0,449.0,8.0,4.0,4.0,3.0,20.0,26.0,15.0,6.0,40.0,8.0,49.0,216.0,51.0,150.0,40.0,151.0,80.0,27.0,65.0,35.0,142.0,5.0,27.0,76.0,4.0,213.0,8.0,1.0,25.0,3.0,0.0,21.0,17.0,43.0,7.0,115.0,12.0,11.0,15.0,27.0,3.0,30.0,11.0,61.0,194.0,212.0,11.0,72.0,73.0,6.0,8.0,274.0,34.0,27.0,31.0,108.0,1.0
219,4/1/2017,0.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,12.0,0.0,4.0,4.0,12.0,3.0,5.0,0.0,0.0,23,1.0,0.0,9.0,2.0,5.0,0.0,16.0,3.0,0.0,0.0,12.0,2.0,32.0,7.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,15.0,2.0,7.0,5.0,5.0,0.0,2.0,2.0,0.0,27.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,11.0,0.0,3.0,9.0,1.0,0.0,1.0,2.0,1.0,29.0,18.0,14.0,4.0,3.0,0.0,1.0,12.0,2.0,3.0,1.0,6.0,0.0
220,8/29/2018,1.0,27.0,6.0,7.0,5.0,8.0,6.0,3.0,157.0,1.0,1.0,8.0,34.0,6.0,8.0,3.0,5.0,1147,1.0,2.0,29.0,15.0,41.0,1.0,399.0,13.0,0.0,7.0,24.0,7.0,88.0,14.0,2.0,1.0,1.0,6.0,2.0,4.0,12.0,2.0,3.0,9.0,22.0,3.0,93.0,7.0,32.0,25.0,2.0,32.0,7.0,15.0,4.0,11.0,10.0,0.0,53.0,2.0,35.0,5.0,0.0,2.0,0.0,6.0,11.0,0.0,15.0,2.0,3.0,16.0,4.0,2.0,1.0,3.0,4.0,95.0,123.0,44.0,10.0,16.0,3.0,0.0,32.0,2.0,9.0,1.0,34.0,1.0
221,2/23/2019,0.0,4.0,2.0,3.0,0.0,4.0,0.0,2.0,8.0,0.0,2.0,6.0,17.0,1.0,3.0,0.0,2.0,30,0.0,1.0,7.0,1.0,12.0,2.0,21.0,2.0,0.0,2.0,20.0,0.0,30.0,12.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,4.0,0.0,5.0,4.0,4.0,29.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,27.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,19.0,1.0,2.0,4.0,4.0,1.0,28.0,20.0,23.0,7.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,8.0,0.0
222,3/15/2018,0.0,15.0,1.0,11.0,5.0,1.0,8.0,7.0,88.0,2.0,3.0,25.0,30.0,10.0,28.0,4.0,17.0,133,5.0,6.0,47.0,18.0,29.0,6.0,153.0,4.0,7.0,9.0,19.0,1.0,152.0,15.0,1.0,1.0,7.0,2.0,2.0,6.0,9.0,5.0,8.0,3.0,18.0,0.0,23.0,2.0,24.0,22.0,8.0,42.0,2.0,10.0,0.0,7.0,8.0,2.0,39.0,1.0,2.0,6.0,1.0,6.0,0.0,0.0,9.0,2.0,6.0,6.0,4.0,38.0,4.0,10.0,0.0,2.0,2.0,156.0,48.0,30.0,9.0,21.0,5.0,10.0,54.0,2.0,20.0,1.0,38.0,2.0
223,9/9/2018,0.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,22.0,0.0,0.0,3.0,23.0,0.0,4.0,0.0,0.0,76,3.0,3.0,23.0,3.0,7.0,0.0,49.0,0.0,0.0,5.0,8.0,1.0,63.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,17.0,0.0,11.0,5.0,11.0,12.0,0.0,6.0,0.0,6.0,1.0,1.0,3.0,0.0,25.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,9.0,3.0,2.0,10.0,2.0,1.0,1.0,2.0,2.0,39.0,28.0,10.0,0.0,11.0,0.0,0.0,24.0,3.0,6.0,2.0,9.0,0.0
